id,date,tour,court,break,ref,time,home,away,h_coef,a_coef
UerDUKj2,23/06,"ITF ЖЕНЩИНЫ - ОДИНОЧНЫЙ РАЗРЯД. W25 Wichita, KS (США)",хард,2,https://www.flashscore.ru.com/match/UerDUKj2/#/match-summary/match-summary,Завершен,Реми А. (Сша),Санчес А.-С. (Мек),2.09,1.66
W0Meg4T2,23/06,"ITF ЖЕНЩИНЫ - ОДИНОЧНЫЙ РАЗРЯД. W25 Wichita, KS (США)",хард,2,https://www.flashscore.ru.com/match/W0Meg4T2/#/match-summary/match-summary,Завершен,Стирнс П. (Сша),Фаилла Дж. (Сша),1.46,2.55
p4QahOr9,23/06,"ITF ЖЕНЩИНЫ - ОДИНОЧНЫЙ РАЗРЯД. W25 Wichita, KS (США)",хард,2,https://www.flashscore.ru.com/match/p4QahOr9/#/match-summary/match-summary,19:30TKP,Виджесундера Р. (Сша),Кроуфорд С. (Сша),7.00,1.07
pjoRwPTF,23/06,"ITF ЖЕНЩИНЫ - ОДИНОЧНЫЙ РАЗРЯД. W25 Wichita, KS (США)",хард,2,https://www.flashscore.ru.com/match/pjoRwPTF/#/match-summary/match-summary,Завершен,Скотт К. (Сша),Rapolu M. (Сша),1.05,8.00
MVv5WtMk,23/06,"ITF ЖЕНЩИНЫ - ОДИНОЧНЫЙ РАЗРЯД. W25 Wichita, KS (США)",хард,2,https://www.flashscore.ru.com/match/MVv5WtMk/#/match-summary/match-summary,Завершен,Zamarripa A. (Сша),Мандлик Э. (Сша),7.00,1.07
Yc4jmVZo,23/06,ITF ЖЕНЩИНЫ - ОДИНОЧНЫЙ РАЗРЯД. W25 Ystad (Швеция),грунт,2,https://www.flashscore.ru.com/match/Yc4jmVZo/#/match-summary/match-summary,Завершен,Акуге Ноха Н. (Гер),Самавати С. Н. (Дан),2.65,1.42
UPcao94b,23/06,ITF ЖЕНЩИНЫ - ОДИНОЧНЫЙ РАЗРЯД. W25 Ystad (Швеция),грунт,2,https://www.flashscore.ru.com/match/UPcao94b/#/match-summary/match-summary,Завершен,Бенуа М. (Бел),Кабай А. Ж. (Шве),1.10,6.00
b5kGsR3N,23/06,ITF ЖЕНЩИНЫ - ОДИНОЧНЫЙ РАЗРЯД. W25 Ystad (Швеция),грунт,2,https://www.flashscore.ru.com/match/b5kGsR3N/#/match-summary/match-summary,Завершен,Сарасуа Р. (Мек),Zaar L. (Шве),1.04,8.20
4bE5vE4K,23/06,ITF ЖЕНЩИНЫ - ОДИНОЧНЫЙ РАЗРЯД. W25 Ystad (Швеция),грунт,2,https://www.flashscore.ru.com/match/4bE5vE4K/#/match-summary/match-summary,Завершен,Малыгина Е. (Эст),Фалковска В. (Пол),3.15,1.31
Onc3pTJ4,23/06,ITF ЖЕНЩИНЫ - ОДИНОЧНЫЙ РАЗРЯД. W25 Ystad (Швеция),грунт,2,https://www.flashscore.ru.com/match/Onc3pTJ4/#/match-summary/match-summary,Завершен,Хеннеман К. В. (Шве),Лопатецкая Д. (Укр),1.73,1.99
Ec5hmlna,23/06,ITF ЖЕНЩИНЫ - ОДИНОЧНЫЙ РАЗРЯД. W25 Ystad (Швеция),грунт,2,https://www.flashscore.ru.com/match/Ec5hmlna/#/match-summary/match-summary,Завершен,Хромачёва И. (Рос),Лахей Э. (Сша),1.23,3.75
jZbenkkh,23/06,ITF ЖЕНЩИНЫ - ОДИНОЧНЫЙ РАЗРЯД. W25 Ystad (Швеция),грунт,2,https://www.flashscore.ru.com/match/jZbenkkh/#/match-summary/match-summary,Завершен,Бартель М. (Гер),Хельго М. (Нор),2.06,1.68
xj17qmZA,23/06,ITF ЖЕНЩИНЫ - ОДИНОЧНЫЙ РАЗРЯД. W25 Ystad (Швеция),грунт,2,https://www.flashscore.ru.com/match/xj17qmZA/#/match-summary/match-summary,Завершен,Ринальдо Перссон К. (Шве),Семенистая Д. (Лат),2.80,1.38
jmrHOvqn,23/06,ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M15 Alkmaar (Нидерланды),грунт,2,https://www.flashscore.ru.com/match/jmrHOvqn/#/match-summary/match-summary,Завершен,Рикл П./Вочел М.,Aubriot A./Moret J.,1.22,3.90
MmYzT7Fc,23/06,ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M15 Alkmaar (Нидерланды),грунт,2,https://www.flashscore.ru.com/match/MmYzT7Fc/#/match-summary/match-summary,Завершен,Эрхард М./Мармузес Л.,Понтьодикромо З./Вассерманн Д.,1.61,2.19
CdqDPKTu,23/06,ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M15 Alkmaar (Нидерланды),грунт,2,https://www.flashscore.ru.com/match/CdqDPKTu/#/match-summary/match-summary,Завершен,Клавель Т./Стурман Р.,Донски А./Фриберг К.,7.00,1.07
6ujl54Nj,23/06,ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M15 Alkmaar (Нидерланды),грунт,2,https://www.flashscore.ru.com/match/6ujl54Nj/#/match-summary/match-summary,Завершен,Jans J./Лотсма Н.,van Assendelft J./Van Sambeek F.,1.40,2.75
0rViHR5m,23/06,ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M15 Chiang Rai 6 (Таиланд),хард,2,https://www.flashscore.ru.com/match/0rViHR5m/#/match-summary/match-summary,Завершен,Кадчапанан Н./Кравчук К.,Ишикава Т./Тадзима Н.,2.55,1.46
EidZbpjJ,23/06,ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M15 Chiang Rai 6 (Таиланд),хард,2,https://www.flashscore.ru.com/match/EidZbpjJ/#/match-summary/match-summary,Завершен,Редди Р./Сомани П.,Цуй Ц./Хуань Ц.,1.85,1.85
YeTaF5z0,23/06,ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M15 Chiang Rai 6 (Таиланд),хард,2,https://www.flashscore.ru.com/match/YeTaF5z0/#/match-summary/match-summary,Завершен,Сунь Ф./Юнчаокете Б.,Бэйлдон Б./Смит Дж.,1.37,2.90
0On9BNZO,23/06,ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M15 Chiang Rai 6 (Таиланд),хард,2,https://www.flashscore.ru.com/match/0On9BNZO/#/match-summary/match-summary,Завершен,Ли Д.-Х./Оти М.,Isaro P./Суксумрарн Т.,2.09,1.66
0xKGT938,23/06,ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M15 Kamen (Германия),грунт,2,https://www.flashscore.ru.com/match/0xKGT938/#/match-summary/match-summary,Завершен,Геллер П./Пихлер Д.,Alosha Ushakov N./Chernov O.,1.06,7.20
htb7vZLH,23/06,ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M15 Kamen (Германия),грунт,2,https://www.flashscore.ru.com/match/htb7vZLH/#/match-summary/match-summary,Завершен,Баттальино С./Компануччи Т.,Йермар Я./Печак Ш.,1.44,2.60
vJVjdqVT,23/06,ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M15 Kamen (Германия),грунт,2,https://www.flashscore.ru.com/match/vJVjdqVT/#/match-summary/match-summary,Завершен,Данилов С./Хорда Санчис Д.,Эгеа Ф.-Э./Идальго Г.-А.,3.20,1.30
YorM9nch,23/06,ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M15 Kamen (Германия),грунт,2,https://www.flashscore.ru.com/match/YorM9nch/#/match-summary/match-summary,Завершен,Белобородько И./Ужиловский В.,Кубелич К./Ruland L.,1.28,3.35
rXTGgCuL,23/06,ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M15 Monastir 24 (Тунис),хард,2,https://www.flashscore.ru.com/match/rXTGgCuL/#/match-summary/match-summary,Завершен,Босио Г./Ноче Г. М.,Jurajda A./Ван Ч.,1.57,2.25
reC3p827,23/06,ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M15 Monastir 24 (Тунис),хард,2,https://www.flashscore.ru.com/match/reC3p827/#/match-summary/match-summary,Завершен,Camus C./Кляйн Б.,Дон Ю./Ван Х.,1.88,1.88
h6JjmAIl,23/06,ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M15 Monastir 24 (Тунис),хард,2,https://www.flashscore.ru.com/match/h6JjmAIl/#/match-summary/match-summary,Завершен,Хо Р./Ирадукунда Г.,Lalami Laaroussi Y./Сибиль И.,-,11.00
zVnQWlY7,23/06,ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M15 Monastir 24 (Тунис),хард,2,https://www.flashscore.ru.com/match/zVnQWlY7/#/match-summary/match-summary,Завершен,Сингх К./Валлар Э.,Те Р./Чжан Цзэ,4.50,1.17
YgnOIfR1,23/06,ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M15 Raanana 2 (Израиль),хард,2,https://www.flashscore.ru.com/match/YgnOIfR1/#/match-summary/match-summary,Завершен,Al Tori S./Dagan A.,Бодмер А./Кастельнуово Л.,9.20,1.03
rPTEuIYE,23/06,ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M15 Raanana 2 (Израиль),хард,2,https://www.flashscore.ru.com/match/rPTEuIYE/#/match-summary/match-summary,Завершен,Хуссей Г./Джонс Б.,Luck J./Мацуда Р.,1.06,7.20
lOenN9Im,23/06,ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M15 Raanana 2 (Израиль),хард,2,https://www.flashscore.ru.com/match/lOenN9Im/#/match-summary/match-summary,Завершен,Shyovitz E./Trakhtenberg G.,Марреро Курбело И./Sklenka V.,3.90,1.22
f1drOk3s,23/06,ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M15 Raanana 2 (Израиль),хард,2,https://www.flashscore.ru.com/match/f1drOk3s/#/match-summary/match-summary,Завершен,Haviv R./Кимхи О.,Catry R./Gray T.,2.46,1.49
C8ujK9ZH,23/06,"ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M15 South Bend, IN (США)",хард,2,https://www.flashscore.ru.com/match/C8ujK9ZH/#/match-summary/match-summary,Завершен,Monday J./Уолтон А.,Banthia S./Trotter J. K.,2.25,1.57
jHPPkF4S,23/06,"ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M15 South Bend, IN (США)",хард,2,https://www.flashscore.ru.com/match/jHPPkF4S/#/match-summary/match-summary,2-й сет,Грегг П./Okonkwo O.,Маркес К./Секигути С.,3.10,1.32
Y5SQlEIr,23/06,"ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M15 South Bend, IN (США)",хард,2,https://www.flashscore.ru.com/match/Y5SQlEIr/#/match-summary/match-summary,1-й сет,Корвин Ф./Шахтер Н.,Kiger M./Maloney P.,1.72,2.01
nesVKB01,23/06,ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M25 Arlon (Бельгия),грунт,2,https://www.flashscore.ru.com/match/nesVKB01/#/match-summary/match-summary,Завершен,Льянес Ф./Roncadelli F.,Францен К./Зандкаулен Т.,4.00,1.20
bVpZJVF7,23/06,ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M25 Arlon (Бельгия),грунт,2,https://www.flashscore.ru.com/match/bVpZJVF7/#/match-summary/match-summary,Завершен,Тэйлор А./Тэйлор Дж.,Гадамаури Б./Скулкейт Т.,2.24,1.58
Sz87WX26,23/06,ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M25 Arlon (Бельгия),грунт,2,https://www.flashscore.ru.com/match/Sz87WX26/#/match-summary/match-summary,Завершен(отказ),Сандрасекар А./Прашант В.,Биттун-Кузьмин К./Жонкур Р.,1.41,2.70
Mc7BViIC,23/06,ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M25 Arlon (Бельгия),грунт,2,https://www.flashscore.ru.com/match/Mc7BViIC/#/match-summary/match-summary,Завершен,Венельт К./Захрай П.,Бьюпэн С./Cloes L.,1.49,2.46
dQYXXDoR,23/06,ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M25 Klosters (Швейцария),грунт,2,https://www.flashscore.ru.com/match/dQYXXDoR/#/match-summary/match-summary,Завершен,Лопес Н./Sebesta J.,Штоддер Т./Ваншельбойм Э.,3.65,1.24
QeidSi9l,23/06,ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M25 Klosters (Швейцария),грунт,2,https://www.flashscore.ru.com/match/QeidSi9l/#/match-summary/match-summary,Неявка,Ноймайер Л./Вайс А.,Белуччи М./Яннакконе Ф.,1.85,1.85
0vkVDhfe,23/06,ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M25 Klosters (Швейцария),грунт,2,https://www.flashscore.ru.com/match/0vkVDhfe/#/match-summary/match-summary,Завершен,Мартинес Л./Венгер Д.,Мартинес М./Стахели Л.,1.49,2.46
vP0MFEPr,23/06,ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M25 Klosters (Швейцария),грунт,2,https://www.flashscore.ru.com/match/vP0MFEPr/#/match-summary/match-summary,Завершен,Сакелларидис Д./Сакелларидис С.,Бертола Р./Поль Я.,7.80,1.05
WO8vBLEn,23/06,ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M25 Montauban (Франция),грунт,2,https://www.flashscore.ru.com/match/WO8vBLEn/#/match-summary/match-summary,Завершен,Hamard A./Понтико У.,Гарсьян А./Мпеши-Перрикар Дж.,5.20,1.13
x29zC1at,23/06,ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M25 Montauban (Франция),грунт,2,https://www.flashscore.ru.com/match/x29zC1at/#/match-summary/match-summary,Завершен,Respaut C./Stable R.,Бланше Ю./Реймонд А.,4.50,1.17
4tLZsmBC,23/06,ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M25 Mungia (Испания),грунт,2,https://www.flashscore.ru.com/match/4tLZsmBC/#/match-summary/match-summary,Завершен,Лок Б./Лок К.,Мартинес-Мартинес Х./Перес Санс Д.,1.33,3.05
GAXvSRU3,23/06,ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M25 Mungia (Испания),грунт,2,https://www.flashscore.ru.com/match/GAXvSRU3/#/match-summary/match-summary,Завершен,Мартинес А./Монтес де ла Торре И.,Хигнетт Л./Маккинлей Дж.,1.39,2.80
bXma1gZa,23/06,"ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M25 Tulsa, OK (США)",хард,2,https://www.flashscore.ru.com/match/bXma1gZa/#/match-summary/match-summary,Завершен,Brumm J./Шихи Дж.,Chen K. Y./Чун Ю.,1.79,1.92
nFyl4eks,23/06,"ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M25 Tulsa, OK (США)",хард,2,https://www.flashscore.ru.com/match/nFyl4eks/#/match-summary/match-summary,Неявка,Нанда Г./Риффис С.,Heck H./Свенссон Б.,1.46,2.65
Q5zh3F4m,23/06,"ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M25 Tulsa, OK (США)",хард,2,https://www.flashscore.ru.com/match/Q5zh3F4m/#/match-summary/match-summary,Завершен,Сюй Юй/Суини Д.,Kellerman O./Zakharov V.,-,11.00
Ktke2ZJg,23/06,"ITF МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. M25 Tulsa, OK (США)",хард,2,https://www.flashscore.ru.com/match/Ktke2ZJg/#/match-summary/match-summary,Неявка,Martin A./Янг Д.,Кларк Э./Поунвит Н.,-,-
pQkgPQim,23/06,ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W15 Alkmaar (Нидерланды),грунт,2,https://www.flashscore.ru.com/match/pQkgPQim/#/match-summary/match-summary,Завершен,Лиау А Фонг Н./Виргес А.,De Zeeuw J./Лемуан К.,1.73,2.00
YkKWykJ2,23/06,ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W15 Alkmaar (Нидерланды),грунт,2,https://www.flashscore.ru.com/match/YkKWykJ2/#/match-summary/match-summary,Завершен,Оляновская В./Рогозинска Джик С.,Да Силва Фик Г./Гимбрере Я.,2.75,1.40
UcgGXZRG,23/06,ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W15 Alkmaar (Нидерланды),грунт,2,https://www.flashscore.ru.com/match/UcgGXZRG/#/match-summary/match-summary,Завершен,Шолль К./Стивенс Л.,Lazar A./Nizetic L.,1.04,8.20
ngOzy9Y8,23/06,ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W15 Alkmaar (Нидерланды),грунт,2,https://www.flashscore.ru.com/match/ngOzy9Y8/#/match-summary/match-summary,Завершен,Boyden M./Hageman M.,Тран Дем./Тран Л.,3.30,1.29
zmnPoyBf,23/06,ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W15 Bucharest (Румыния),грунт,2,https://www.flashscore.ru.com/match/zmnPoyBf/#/match-summary/match-summary,Завершен,Ciubotaru M. D./Mester C. M.,Пинто Дж./Скьярчалупи Г.,2.36,1.53
AaXEHjc7,23/06,ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W15 Bucharest (Румыния),грунт,2,https://www.flashscore.ru.com/match/AaXEHjc7/#/match-summary/match-summary,Завершен,Огеску С./Tsoneva M.,Rocchetti S./Тона М.,2.00,1.73
fsEaIoXI,23/06,ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W15 Chiang Rai 4 (Таиланд),хард,2,https://www.flashscore.ru.com/match/fsEaIoXI/#/match-summary/match-summary,Завершен,Исварамурти А./Ксун Ф. Й.,Kawagishi N./Такаяма Ч.,1.85,1.85
fszVXQW5,23/06,ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W15 Chiang Rai 4 (Таиланд),хард,2,https://www.flashscore.ru.com/match/fszVXQW5/#/match-summary/match-summary,Завершен,Куеарум С./Руамрак П.,Нагата А./Уэда Р.,3.65,1.24
dnhrsV9J,23/06,ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W15 Chiang Rai 4 (Таиланд),хард,2,https://www.flashscore.ru.com/match/dnhrsV9J/#/match-summary/match-summary,Завершен,Джандакет Ч./Момкунтод Т.,Domova D./Okuwaki R.,1.03,9.20
YXYYWpnC,23/06,ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W15 Chiang Rai 4 (Таиланд),хард,2,https://www.flashscore.ru.com/match/YXYYWpnC/#/match-summary/match-summary,Завершен,Naklo T./Ohashi Y.,Чанта А./Чипчандедж П.,3.60,1.25
CbKSsVQI,23/06,"ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W15 Colorado Springs, CO (США)",хард,2,https://www.flashscore.ru.com/match/CbKSsVQI/#/match-summary/match-summary,20:30TKP,Bohrer M. C./Hitt Z.,Ньюборн Р./Yamakita M.,5.00,1.13
IyLOrBBC,23/06,"ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W15 Colorado Springs, CO (США)",хард,2,https://www.flashscore.ru.com/match/IyLOrBBC/#/match-summary/match-summary,20:30TKP,Corley C./Corley I.,Бруу-Сиверсен Ф./Jones M. G.,1.08,6.60
IXCV5sD8,23/06,"ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W15 Colorado Springs, CO (США)",хард,2,https://www.flashscore.ru.com/match/IXCV5sD8/#/match-summary/match-summary,23:00TKP,Corley P. C./Pisareva A.,Kuczer D./Miroshnichenko V.,1.66,2.09
rJSBoDRg,23/06,"ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W15 Colorado Springs, CO (США)",хард,2,https://www.flashscore.ru.com/match/rJSBoDRg/#/match-summary/match-summary,23:00TKP,Шефбауэр М./Shaikh H.,Burobina A./Gatti V.,1.05,7.80
MoB7qSHD,23/06,ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W15 Monastir 18 (Тунис),хард,2,https://www.flashscore.ru.com/match/MoB7qSHD/#/match-summary/match-summary,Завершен,Палечек Н./Сафарова З.,Чо И.-Х./Муньос Ж.,1.85,1.85
jLJMXkza,23/06,ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W15 Monastir 18 (Тунис),хард,2,https://www.flashscore.ru.com/match/jLJMXkza/#/match-summary/match-summary,Завершен,Леонард М./Лукаш В.,Вэй С./Яо С.,2.75,1.40
K0BwU7ZN,23/06,ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W15 Monastir 18 (Тунис),хард,2,https://www.flashscore.ru.com/match/K0BwU7ZN/#/match-summary/match-summary,Завершен,Hosoki Y./Симидзу Э.,Чехоуди Д./Виноградова А.,1.33,3.05
0WQ9zhjt,23/06,ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W15 Monastir 18 (Тунис),хард,2,https://www.flashscore.ru.com/match/0WQ9zhjt/#/match-summary/match-summary,Завершен,Reayer A./Ромеро К.,Мусика Ч./Мусика М.,1.85,1.85
Slip6p8p,23/06,ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W25 Cantanhede (Португалия),хард,2,https://www.flashscore.ru.com/match/Slip6p8p/#/match-summary/match-summary,Неявка,Жорже Ф./Жорге М.,Мансури Я./Мелисс В.,1.64,2.19
A94IAQaT,23/06,ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W25 Gurugram (Индия),хард,2,https://www.flashscore.ru.com/match/A94IAQaT/#/match-summary/match-summary,Неявка,Айнитдинова Г./Десаи З.,Кумхум Л./Плипуек П.,3.68,1.26
MoasFAlF,23/06,ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W25 Gurugram (Индия),хард,2,https://www.flashscore.ru.com/match/MoasFAlF/#/match-summary/match-summary,Завершен,Atturu S./Nitture A. D.,Кобори М./Мацуда М.,8.40,1.04
CGHjhms2,23/06,ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W25 Gurugram (Индия),хард,2,https://www.flashscore.ru.com/match/CGHjhms2/#/match-summary/match-summary,Завершен,Ковапитуктед Пу./Марцинкевич Д.,Имамура С./Nugroho P. M.,1.66,2.09
QaFvekcq,23/06,ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W25 Gurugram (Индия),хард,2,https://www.flashscore.ru.com/match/QaFvekcq/#/match-summary/match-summary,Завершен,Костулас С./Pridankina E.,Чаудхари В./Ядав М.,1.22,3.85
2gxJvyH1,23/06,ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W25 Klosters (Швейцария),грунт,2,https://www.flashscore.ru.com/match/2gxJvyH1/#/match-summary/match-summary,Завершен,Байерлова М./Евтимова Д.,Кунг Л./Зайбольд Э.,2.60,1.44
fTYAtcnk,23/06,ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W25 Klosters (Швейцария),грунт,2,https://www.flashscore.ru.com/match/fTYAtcnk/#/match-summary/match-summary,Завершен,Дёрст Дж./Гранвер А.,Cembranos P./Tothova E.,1.03,9.60
YJXEuH1e,23/06,ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W25 Klosters (Швейцария),грунт,2,https://www.flashscore.ru.com/match/YJXEuH1e/#/match-summary/match-summary,Завершен,Мордергер Т./Мордергер Я.,Сакеллариди С./Скилипоти С.,1.85,1.85
OSthf1bb,23/06,ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W25 Perigueux (Франция),грунт,2,https://www.flashscore.ru.com/match/OSthf1bb/#/match-summary/match-summary,Завершен,Белгравер Ж./Йеролимос М.,Гумуля Б./Се Шу-Йинь,1.85,1.85
Whp0huTA,23/06,ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W25 Perigueux (Франция),грунт,2,https://www.flashscore.ru.com/match/Whp0huTA/#/match-summary/match-summary,Завершен,Гамис А./Веддер Е.,Бабель О./Нгуен-Тан Л.,1.49,2.46
lbQHhlNg,23/06,ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W25 Perigueux (Франция),грунт,2,https://www.flashscore.ru.com/match/lbQHhlNg/#/match-summary/match-summary,Завершен,Кемпен М./Парто М.,Перейра Р./Сегель Д.,2.26,1.57
UR2jWO8N,23/06,ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W25 Prokuplje (Сербия),грунт,2,https://www.flashscore.ru.com/match/UR2jWO8N/#/match-summary/match-summary,Завершен,Ромеро-Гормаз Л./Вюрт Т.,Казионова Е./Макарова Е.,1.96,1.76
2FX4kn9o,23/06,ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W25 Prokuplje (Сербия),грунт,2,https://www.flashscore.ru.com/match/2FX4kn9o/#/match-summary/match-summary,Неявка,Куламбаева Ж./Тхомбаре П.,Йорович И./Раданович Д.,-,-
0nBZZ69b,23/06,ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W25 Prokuplje (Сербия),грунт,2,https://www.flashscore.ru.com/match/0nBZZ69b/#/match-summary/match-summary,Завершен,Христофи Э./Эрьявец В.,Гаврила О./Рошка А.,2.28,1.56
n3ceVrOT,23/06,ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W25 Prokuplje (Сербия),грунт,2,https://www.flashscore.ru.com/match/n3ceVrOT/#/match-summary/match-summary,Завершен,Гиороайе И.-Г./Морателли А.,Капурро Таборда М./Gomez Pezuela Cano M.,1.22,3.90
UT3suDQR,23/06,ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W25 Raanana 2 (Израиль),хард,2,https://www.flashscore.ru.com/match/UT3suDQR/#/match-summary/match-summary,Завершен,Altori K./Dagan Fruchtman M.,Глушко Л./Кимчи Ш.,8.40,1.04
Ew1VsFt9,23/06,ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W25 Raanana 2 (Израиль),хард,2,https://www.flashscore.ru.com/match/Ew1VsFt9/#/match-summary/match-summary,Завершен,Барад Итжаки Т./Дабах А.,Кадар Е.-Т./Столлар Ф.,6.00,1.09
KvKvLiZe,23/06,ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W25 Raanana 2 (Израиль),хард,2,https://www.flashscore.ru.com/match/KvKvLiZe/#/match-summary/match-summary,Неявка,Лансере С./Тимофеева М.,Бондаренко М./Мутавдзич М.,1.31,3.36
xhbEi89R,23/06,"ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W25 Wichita, KS (США)",хард,2,https://www.flashscore.ru.com/match/xhbEi89R/#/match-summary/match-summary,Завершен,Galichia I./Ngo Gwodog E. C.,B. S./Jagolinzer J.,1.57,2.25
vRP3irbF,23/06,"ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W25 Wichita, KS (США)",хард,2,https://www.flashscore.ru.com/match/vRP3irbF/#/match-summary/match-summary,19:30TKP,Коллинс К./Стирнс П.,Сакацуме Х./Жу Э.,1.44,2.60
vDpVxqqM,23/06,"ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W25 Wichita, KS (США)",хард,2,https://www.flashscore.ru.com/match/vDpVxqqM/#/match-summary/match-summary,Завершен,B. S./Jagolinzer J.,Нг Т./Санчес А.-С.,11.00,-
j5q9V0yd,23/06,"ITF ЖЕНЩИНЫ - ПАРНЫЙ РАЗРЯД. W25 Wichita, KS (США)",хард,2,https://www.flashscore.ru.com/match/j5q9V0yd/#/match-summary/match-summary,Завершен,Фунг С./Реми А.,Ансари К./Арсено А.,1.72,2.01
